user_id,item_id,timestamp
1765,2039,1363651200
1765,2098,1363651200
1765,3073,1363651200
1765,6097,1363651200
1765,9712,1363651200
1765,10111,1363651200
1766,1334,1373068800
1766,3788,1373068800
1766,9373,1373068800
1766,10482,1373068800
1766,1916,1374537600
1767,32,1270684800
1767,523,1270684800
1767,593,1270684800
1767,960,1270684800
1767,2273,1270684800
1767,2827,1270684800
1768,1553,1391990400
1768,3309,1391990400
1768,7253,1391990400
1769,5926,1306713600
1769,1316,1316044800
1769,10101,1347580800
1769,3876,1349827200
1770,8304,1374710400
1770,3257,1391385600
1770,3259,1391385600
1771,9584,1340323200
1771,1100,1365638400
1771,3477,1374796800
1771,4096,1380931200
1771,6689,1380931200
1771,8539,1387584000
1772,3094,1384732800
1772,5716,1384732800
1772,9806,1384732800
1772,10058,1384732800
1772,11523,1384732800
1772,3318,1385510400
1773,7145,1373328000
1773,5323,1397520000
1773,4799,1400112000
1774,3468,1359676800
1774,5040,1359676800
1774,6483,1359676800
1775,1039,1405296000
1775,1436,1405296000
1775,1948,1405296000
1776,815,1355961600
1776,7092,1361664000
1776,6173,1400198400
1776,8160,1400198400
1777,3752,1300838400
1777,5170,1383177600
1777,10463,1383177600
1778,1434,1242000000
1778,809,1258934400
1778,605,1260057600
1778,3446,1260057600
1778,788,1260489600
1778,1050,1265241600
1778,789,1280620800
1778,2990,1304812800
1779,2986,1357257600
1779,3020,1357257600
1779,3575,1357257600
1779,4802,1357257600
1780,5430,1382745600
1780,10230,1382745600
1780,5133,1393804800
1780,5194,1393804800
1780,6802,1393804800
1780,9132,1393804800
1780,10830,1393804800
1780,6839,1394409600
1781,2854,1218585600
1781,207,1228780800
1781,85,1320796800
1782,9561,1392508800
1782,9034,1399248000
1782,11717,1399248000
1782,538,1399593600
1783,8737,1371081600
1783,9429,1372636800
1783,7317,1374883200
1784,206,1299715200
1784,5229,1299715200
1784,8797,1365811200
1784,8798,1365811200
1785,9584,1339459200
1785,9592,1340841600
1785,3701,1359763200
1785,10811,1365379200
1785,11782,1390694400
1785,11931,1394496000
1786,6763,1396396800
1786,7591,1396396800
1786,8838,1396396800
1786,9077,1399507200
1786,10068,1399507200
1786,2375,1399766400
1786,7056,1399766400
1787,5732,1337126400
1787,3469,1355875200
1787,149,1365206400
1787,2925,1365206400
1787,3386,1365206400
1787,3640,1365206400
1787,3777,1365206400
1787,5926,1365206400
1787,9364,1365206400
1788,1468,1347148800
1788,6322,1353024000
1788,3549,1354320000
1788,6973,1354320000
1788,7368,1354320000
1788,6915,1355097600
1788,5592,1364515200
1788,10148,1380585600
1788,10264,1380585600
1789,7532,1373328000
1789,8124,1373328000
1789,8136,1373328000
1789,8824,1373328000
1789,10163,1373328000
1790,3423,1357084800
1790,5256,1357084800
1790,7281,1357084800
1790,8782,1357084800
1790,10588,1357084800
1790,10737,1358467200
1790,634,1362441600
1790,6086,1362441600
1790,8319,1362441600
1790,8320,1362441600
1790,9241,1362441600
1791,860,1277337600
1791,5029,1346976000
1791,4140,1354838400
1791,5192,1364169600
1792,7849,1388448000
1792,8969,1388448000
1792,9366,1388448000
1792,10619,1388448000
1793,7777,1318377600
1793,8673,1357171200
1793,4359,1369440000
1793,2003,1375056000
1793,6753,1376870400
1793,5588,1378166400
1793,3312,1379462400
1793,3746,1379462400
1793,11340,1381881600
1793,8315,1381968000
1793,10309,1381968000
1794,2275,1355356800
1794,6657,1355356800
1794,6757,1355356800
1794,8190,1355356800
1795,644,1302480000
1795,4966,1302480000
1795,5568,1302480000
1795,3223,1304121600
1796,3570,1344211200
1796,5095,1368057600
1796,5528,1368057600
1796,8090,1368057600
1797,5188,1300924800
1797,6155,1304640000
1797,268,1313971200
1798,2328,1225065600
1798,6669,1310515200
1798,4185,1340409600
1799,9500,1354924800
1799,53,1395273600
1799,91,1395273600
1800,5295,1338076800
1800,2731,1357776000
1800,2733,1359590400
1800,10387,1362268800
1800,10012,1368230400
1800,8790,1369785600
1801,1525,1304467200
1801,5159,1317254400
1801,9329,1352073600
1801,5748,1355097600
1801,7419,1355097600
1801,9875,1357257600
1801,5558,1365033600
1801,10902,1384300800
1802,190,1269302400
1802,4945,1269302400
1802,4534,1303862400
1802,2939,1376784000
1803,2852,1366156800
1803,11224,1366156800
1803,11225,1366156800
1804,2788,1371513600
1804,2978,1371513600
1804,7115,1371513600
1804,8086,1371513600
1805,7130,1360713600
1805,3403,1361836800
1805,1123,1362355200
1805,2037,1362355200
1806,5188,1325635200
1806,2319,1349740800
1806,3390,1349913600
1807,3658,1223856000
1807,5347,1265673600
1807,5768,1279497600
1807,6116,1279497600
1807,7075,1305676800
1807,7675,1308182400
1807,8559,1327536000
1807,5231,1349827200
1807,10402,1353628800
1807,10711,1360540800
1807,5550,1363132800
1807,9520,1363132800
1807,10282,1363824000
1807,10753,1366243200
1807,6641,1375488000
1808,5713,1357430400
1808,3133,1395964800
1808,3493,1395964800
1808,4625,1395964800
1808,9652,1395964800
1809,5153,1291766400
1809,6811,1291766400
1809,4903,1354233600
1809,6727,1400112000
1810,5123,1330214400
1810,6029,1362614400
1810,1245,1365206400
1811,1955,1379980800
1811,9530,1379980800
1811,9597,1379980800
1812,8260,1357689600
1812,1542,1359504000
1812,4037,1359504000
1813,8879,1352764800
1813,133,1359158400
1813,3439,1384128000
1813,3465,1384128000
1813,8681,1384128000
1814,1577,1154131200
1814,4811,1241740800
1814,2013,1358121600
1815,5385,1340064000
1815,3650,1358208000
1815,7,1362614400
1816,6950,1381968000
1816,7774,1381968000
1816,10745,1381968000
1816,10840,1381968000
1817,641,1259366400
1817,1651,1335312000
1817,815,1363651200
1817,5425,1373414400
1817,265,1374710400
1818,1652,1365120000
1818,5867,1365120000
1818,6868,1365120000
1819,7484,1378684800
1819,11309,1378684800
1819,11310,1378684800
1819,6458,1389571200
1819,7948,1389571200
1819,8503,1389571200
1819,4699,1392422400
1819,8583,1395014400
1819,6472,1396569600
1819,6772,1396569600
1820,2122,1369008000
1820,6727,1369008000
1820,9272,1369008000
1821,3663,1397779200
1821,6310,1397779200
1821,6727,1397779200
1822,268,1357344000
1822,2698,1365206400
1822,5040,1365206400
1822,7805,1365206400
1822,8289,1365292800
1822,6442,1375574400
1822,267,1375747200
1822,331,1375747200
1822,6050,1375747200
1822,6733,1375747200
1822,7503,1375747200
1822,8551,1375747200
1822,6755,1376956800
1822,10509,1377475200
1822,2726,1390867200
1822,8457,1390867200
1822,8950,1390867200
1822,9123,1390867200
1822,10601,1396396800
1823,8824,1390867200
1823,8969,1390867200
1823,9640,1390867200
1823,10009,1390867200
1824,3889,1340236800
1824,8727,1343260800
1824,10384,1358467200
1824,9089,1364774400
1824,11901,1395187200
1825,7551,1367280000
1825,8377,1367280000
1825,8936,1367971200
1825,11097,1367971200
1825,6248,1369872000
1825,5155,1381276800
1825,8402,1381276800
1825,8816,1381276800
1825,7560,1392854400
1825,784,1404172800
1825,3913,1404172800
1825,6241,1404172800
1826,4993,1347148800
1826,7824,1368576000
1826,9791,1368576000
1826,5799,1371772800
1827,2182,1380067200
1827,6651,1393545600
1827,3278,1395532800
1827,4803,1395532800
1827,3343,1396483200
1827,11395,1396483200
1827,2834,1398038400
1827,1521,1399248000
1827,3390,1399248000
1827,5209,1399248000
1828,11095,1388188800
1828,159,1388275200
1828,3970,1388275200
1829,4153,1337472000
1829,5085,1362441600
1829,5169,1369612800
1829,6896,1377216000
1829,8603,1377216000
1829,273,1380067200
1829,6173,1380067200
1829,8287,1384732800
1829,8288,1384732800
1829,5143,1386720000
1830,11211,1386633600
1830,1858,1393113600
1830,2397,1393113600
1831,8819,1378684800
1831,2825,1392940800
1831,3426,1392940800
1831,7653,1392940800
1831,8297,1392940800
1831,9205,1392940800
1831,9829,1392940800
1831,9836,1392940800
1831,10157,1392940800
1831,10159,1392940800
1831,10223,1392940800
1831,10556,1392940800
1832,2038,1386460800
1832,5098,1386460800
1832,8227,1386460800
1833,1614,1229904000
1833,2501,1233446400
1833,4258,1241913600
1833,3125,1255564800
1833,2230,1356566400
1834,3426,1373932800
1834,4143,1386115200
1834,7821,1386115200
1834,7849,1398902400
1835,5808,1334707200
1835,7658,1343692800
1835,7594,1364947200
1835,8161,1370908800
1835,8163,1370908800
1835,9252,1372032000
1835,6621,1383868800
1836,1149,1397779200
1836,2944,1397779200
1836,3643,1397779200
1837,1207,1268352000
1837,1574,1364601600
1837,5811,1364601600
1838,1789,1369180800
1838,1858,1369180800
1838,4944,1369180800
1839,3343,1283126400
1839,10809,1382659200
1839,10810,1382659200
1839,10812,1382659200
1840,2360,1294358400
1840,1328,1305244800
1840,6906,1363651200
1840,6866,1366588800
1841,6397,1369353600
1841,9338,1369353600
1841,10309,1369353600
1841,10858,1369353600
1842,2648,1311465600
1842,5692,1311465600
1842,3910,1311552000
1842,1637,1313539200
1842,5155,1313539200
1842,5212,1313539200
1842,5826,1313539200
1842,6607,1313539200
1842,1492,1314748800
1842,4341,1314748800
1842,4599,1314748800
1842,5799,1314748800
1842,6010,1314748800
1842,6423,1314748800
1842,6621,1324080000
1842,1053,1324857600
1842,6872,1324857600
1842,3435,1344384000
1842,3582,1344384000
1842,6322,1344384000
1842,7977,1355011200
1842,6841,1360022400
1842,8601,1360022400
1842,3705,1364860800
1842,5034,1364860800
1842,5295,1364860800
1842,5522,1364860800
1842,6050,1364860800
1842,7946,1364860800
1842,9104,1364860800
1843,3418,1374710400
1843,4597,1374710400
1843,4891,1374710400
1843,412,1386288000
1844,2759,1304035200
1844,3608,1304035200
1844,6619,1355443200
1844,241,1356998400
1844,2976,1391644800
1844,9170,1391644800
1845,9721,1347840000
1845,7747,1350777600
1845,209,1357689600
1845,1542,1360195200
1845,3222,1365638400
1845,9883,1378425600
1846,1449,1361577600
1846,9382,1362960000
1846,1401,1364083200
1846,5744,1364083200
1847,4271,1235520000
1847,8005,1331683200
1847,8971,1333670400
1847,9460,1340841600
1847,2616,1348790400
1847,917,1356480000
1847,1774,1359504000
1847,10385,1363737600
1848,10847,1380844800
1848,10783,1384128000
1848,8285,1386028800
1849,664,1348963200
1849,1909,1348963200
1849,2933,1348963200
1849,5175,1348963200
1849,7957,1372464000
1849,1789,1374019200
1849,3051,1374019200
1849,5192,1374019200
1849,8592,1374019200
1850,3208,1361491200
1850,2646,1365120000
1850,10817,1383696000
1851,1639,1299110400
1851,4006,1299110400
1851,4378,1299110400
1851,4465,1299110400
1852,438,1388707200
1852,7275,1391731200
1852,5911,1392249600
1853,4694,1345075200
1853,8393,1345075200
1853,1317,1345507200
1853,5926,1366675200
1853,8333,1366675200
1853,8991,1366675200
1853,7057,1386547200
1853,9925,1386720000
1853,7033,1394668800
1853,514,1394755200
1853,5929,1394755200
1853,6454,1394755200
1854,3359,1397433600
1854,6589,1397433600
1854,9236,1397433600
1854,4521,1398902400
1854,7733,1398902400
1855,6472,1332547200
1855,6487,1332547200
1855,7610,1332547200
1855,3563,1336694400
1855,5194,1337126400
1856,8398,1343520000
1856,338,1349049600
1856,715,1383177600
1856,2024,1383177600
1856,2522,1383177600
1857,681,1347580800
1857,1755,1351814400
1857,1909,1351814400
1857,7211,1362268800
1857,2244,1363824000
1857,2446,1370908800
1857,5194,1370908800
1857,5522,1370908800
1857,8457,1370908800
1858,9815,1357084800
1858,4973,1393977600
1858,5689,1393977600
1859,4349,1345161600
1859,7972,1345161600
1859,4351,1357430400
1859,5524,1376179200
1859,844,1380240000
1860,5280,1318723200
1860,331,1398556800
1860,6973,1398556800
1861,771,1310947200
1861,8289,1341273600
1861,5822,1342742400
1861,8741,1342742400
1861,2682,1343347200
1862,1066,1093046400
1862,564,1120262400
1862,1093,1120262400
1862,45,1122422400
1862,367,1123459200
1863,5578,1398470400
1863,6585,1398470400
1863,6717,1398470400
1863,6919,1398470400
1863,7736,1398470400
1863,8030,1398470400
1863,8958,1398470400
1863,9999,1398470400
1863,10065,1398470400
1863,10196,1398470400
1863,10405,1398470400
1863,10618,1398470400
1864,8030,1354492800
1864,7317,1363824000
1864,8353,1363824000
1864,8737,1363824000
1865,21,1357516800
1865,3761,1357516800
1865,3768,1357516800
1866,6633,1342224000
1866,4942,1343174400
1866,8631,1343174400
1866,1877,1348963200
1866,2083,1348963200
1866,3970,1348963200
1866,5564,1348963200
1866,7932,1348963200
1866,10191,1348963200
1866,718,1357603200
1866,10182,1357603200
1866,404,1363392000
1866,6462,1363392000
1866,7478,1363392000
1866,8737,1366675200
1866,9530,1368662400
1866,8071,1371513600
1866,2244,1374278400
1866,8865,1375142400
1866,2913,1376870400
1866,8859,1376870400
1866,11191,1376870400
1866,4866,1398124800
1866,5026,1398124800
1867,2773,1361836800
1867,6909,1361836800
1867,545,1371168000
1868,8015,1353283200
1868,6278,1359590400
1868,7087,1361836800
1868,2285,1379635200
1869,8727,1343952000
1869,9592,1343952000
1869,9885,1351987200
1869,917,1357344000
1870,2433,1303689600
1870,3298,1329177600
1870,7851,1374969600
1870,98,1375142400
1871,2468,1392508800
1871,7053,1392508800
1871,553,1404691200
1871,2273,1404691200
1872,668,1359244800
1872,5916,1371427200
1872,6338,1371427200
1872,3003,1396483200
1873,846,1289347200
1873,3508,1315958400
1873,6284,1356048000
1874,489,1153353600
1874,6433,1292112000
1874,4483,1313712000
1874,1034,1356739200
1874,10402,1358553600
1874,4439,1364515200
1874,10691,1370390400
1874,6461,1379721600
1874,8936,1379721600
1875,2752,1335225600
1875,6916,1336435200
1875,7854,1336435200
1876,1683,1389916800
1876,1675,1394150400
1876,3275,1394150400
1876,9991,1394150400
1876,10853,1394150400
1877,4271,1236211200
1877,5347,1268697600
1877,7294,1325116800
1877,8658,1325116800
1877,9594,1339372800
1877,9266,1339977600
1877,8727,1343260800
1877,8687,1349049600
1877,8686,1349654400
1877,9252,1353888000
1877,9350,1353888000
1877,10776,1359417600
1877,10538,1364083200
1877,10567,1364083200
1877,10573,1364083200
1877,10752,1365379200
1877,10300,1365638400
1877,10763,1367539200
1877,8387,1368403200
1877,10691,1369958400
1877,11051,1372809600
1877,10905,1377648000
1877,6141,1384300800
1877,11519,1387238400
1877,11057,1388448000
1877,11384,1394668800
1877,9088,1396483200
1877,10442,1397692800
1878,3348,1222300800
1878,5294,1273017600
1878,4567,1365206400
1878,10701,1365897600
1878,10373,1368576000
1879,6419,1363824000
1879,7419,1371340800
1879,8180,1371340800
1879,8227,1371340800
1879,8125,1371427200
1879,623,1383523200
1879,3080,1383523200
1879,3169,1383523200
1880,3195,1376438400
1880,3894,1376438400
1880,5698,1376438400
1880,5714,1376438400
1881,5314,1332720000
1881,5870,1332720000
1881,5304,1368144000
1882,287,1376611200
1882,4312,1377475200
1882,284,1380499200
1882,1876,1380499200
1882,2005,1380499200
1883,1157,1305590400
1883,95,1322697600
1883,7075,1323302400
1883,4563,1332374400
1883,5580,1332892800
1883,7039,1338508800
1883,5168,1347408000
1883,6325,1347840000
1883,8536,1349827200
1883,4935,1376006400
1883,2599,1383523200
1883,2873,1384560000
1883,113,1384992000
1883,5019,1385683200
1883,2671,1386547200
1883,236,1389139200
1883,11723,1389744000
1883,992,1390089600
1883,2319,1391212800
1883,4409,1391212800
1883,742,1391904000
1883,1656,1391990400
1883,4930,1394064000
1884,8557,1329264000
1884,8970,1334707200
1884,10164,1368576000
1884,10732,1372896000
1885,9203,1360281600
1885,1830,1363824000
1885,4884,1363824000
1885,5483,1363824000
1886,858,1363564800
1886,4144,1363564800
1886,4733,1363564800
1886,4794,1363564800
1887,1245,1168300800
1887,192,1174348800
1887,1162,1174348800
1887,1244,1174348800
1887,1129,1186099200
1887,1458,1186099200
1887,1239,1186876800
1887,5879,1351468800
1887,7518,1354147200
1888,5098,1358553600
1888,7532,1358553600
1888,8824,1358553600
1888,8969,1358553600
1888,9035,1358553600
1888,10111,1359072000
1888,9835,1369872000
1889,1321,1376265600
1889,8803,1376265600
1889,9034,1376265600
1889,9795,1376265600
1890,1506,1367798400
1890,4747,1367798400
1890,4185,1375401600
1891,7610,1306454400
1891,6489,1307232000
1891,6450,1314489600
1891,7317,1314489600
1891,7484,1314489600
1892,8651,1362960000
1892,399,1375660800
1892,1106,1375660800
1892,1914,1375660800
1893,1331,1277078400
1893,945,1292198400
1893,3774,1308182400
1894,146,1317254400
1894,2070,1317254400
1894,8620,1379721600
1894,9539,1379721600
1894,1028,1387411200
1895,6355,1296172800
1895,1649,1320105600
1895,4282,1361491200
1896,3731,1278720000
1896,6192,1290297600
1896,1202,1297123200
1896,899,1301356800
1896,5857,1336867200
1896,323,1345248000
1897,3909,1357689600
1897,9205,1357689600
1897,8824,1358985600
1897,9767,1358985600
1898,4630,1397606400
1898,10362,1397606400
1898,348,1399680000
1899,8050,1404950400
1899,8777,1404950400
1899,8852,1404950400
1900,2648,1319328000
1900,4598,1341964800
1900,6652,1346630400
1901,9249,1357776000
1901,4690,1400544000
1901,6179,1400544000
1901,6750,1400544000
1902,114,1355443200
1902,167,1355443200
1902,177,1355443200
1902,3927,1355443200
1902,6874,1397088000
1903,2468,1348790400
1903,10589,1355097600
1903,10585,1358812800
1903,10590,1358812800
1903,10582,1359072000
1903,268,1360022400
1904,1279,1360886400
1904,6665,1360886400
1904,9287,1360886400
1904,2074,1375574400
1904,701,1377907200
1905,10906,1390780800
1905,4565,1393459200
1905,6309,1393459200
1906,7391,1316995200
1906,2367,1330905600
1906,6755,1331683200
1906,5338,1333497600
1906,6070,1333497600
1906,6402,1341360000
1906,6784,1346025600
1906,8498,1346457600
1906,6786,1353628800
1906,10042,1354838400
1906,10043,1354838400
1906,8843,1358208000
1906,8934,1363737600
1906,8491,1377561600
1906,8608,1377561600
1906,1390,1404518400
1906,1396,1404518400
1906,2037,1404518400
1906,3103,1404518400
1906,4001,1404518400
1906,4465,1404518400
1906,5031,1404518400
1906,5098,1404518400
1906,5528,1404518400
1906,6069,1404518400
1906,6844,1404518400
1906,7138,1404518400
1906,8076,1404518400
1906,8199,1404518400
1906,8478,1404518400
1906,9123,1404518400
1906,9427,1404518400
1907,1974,1318723200
1907,1078,1319328000
1907,5450,1320537600
1907,4580,1321401600
1907,1593,1325894400
1907,842,1329264000
1908,1535,1392768000
1908,9302,1392768000
1908,9324,1392768000
1909,227,1370649600
1909,3576,1370649600
1909,5011,1370649600
1909,7651,1370649600
1909,10231,1370649600
1910,3561,1229385600
1910,2330,1236297600
1910,6433,1289865600
1911,4651,1256342400
1911,4725,1260489600
1911,5475,1272326400
1911,5968,1276560000
1911,7075,1303689600
1911,7554,1303689600
1911,9585,1341705600
1912,2668,1279238400
1912,4853,1279238400
1912,138,1300233600
1913,1089,1265328000
1913,4006,1265328000
1913,6382,1386115200
1913,11347,1386115200
1913,3733,1390780800
1914,8555,1326844800
1914,9085,1402099200
1914,10164,1402099200
1915,2833,1385683200
1915,1562,1393286400
1915,9603,1393286400
1916,6606,1303689600
1916,6611,1303689600
1916,1234,1309392000
1917,6874,1337817600
1917,8818,1381190400
1917,8136,1382832000
1917,11523,1382832000
1917,4526,1383004800
1917,914,1398556800
1918,4299,1383609600
1918,8335,1383609600
1918,9276,1383609600
1918,2298,1383782400
1918,4435,1383782400
1918,5113,1383782400
1919,2929,1368489600
1919,3966,1368489600
1919,4188,1368489600
1920,3676,1307491200
1920,3173,1352678400
1920,31,1353715200
1920,3578,1353715200
1920,6392,1353715200
1920,3208,1355011200
1920,3759,1355011200
1920,335,1359849600
1920,5390,1359849600
1920,3771,1363651200
1920,263,1386288000
1921,7151,1385856000
1921,2078,1394755200
1921,7037,1394755200
1922,11718,1402012800
1922,11525,1402876800
1922,11443,1403395200
1922,12061,1403568000
1922,11538,1403654400
1923,7736,1378857600
1923,10248,1378857600
1923,10354,1378857600
1924,7532,1391040000
1924,8183,1391040000
1924,10632,1391040000
1924,11910,1400716800
1924,11022,1401235200
1925,418,1277769600
1925,9091,1333065600
1925,2652,1334620800
1925,7567,1338508800
1926,6783,1346889600
1926,7446,1346889600
1926,6552,1359936000
1926,11243,1379721600
1927,2316,1376870400
1927,8150,1376870400
1927,8635,1376870400
1927,234,1379116800
1928,346,1372377600
1928,536,1372377600
1928,2067,1372377600
1929,9293,1386288000
1929,11001,1386288000
1929,387,1390867200
1930,307,1358640000
1930,4526,1358640000
1930,9683,1358640000
1930,4691,1379289600
1930,5692,1379289600
1930,5890,1379289600
1930,8183,1379289600
1930,9503,1379289600
1930,10609,1379289600
1930,5825,1380672000
1931,11816,1400025600
1931,11739,1400112000
1931,10442,1400889600
1931,11988,1401062400
1931,11604,1402272000
1931,11395,1402704000
1931,11643,1402963200
1931,11678,1402963200
1931,11873,1402963200
1931,11919,1402963200
1931,12002,1402963200
1931,12064,1402963200
1931,11422,1403568000
1931,11689,1403568000
1931,11890,1403568000
1931,11602,1403827200
1931,11990,1403827200
1931,12089,1403827200
1931,12052,1403913600
1931,12071,1403913600
1931,12092,1404345600
1931,12093,1404345600
1931,12094,1404345600
1931,11848,1404432000
1931,11854,1404432000
1931,12013,1404432000
1931,11260,1404691200
1931,12075,1405123200
1932,209,1238371200
1932,688,1238371200
1932,1774,1238371200
1932,3846,1238371200
1933,5511,1269388800
1933,3889,1346112000
1933,9589,1352851200
1933,9885,1358985600
1933,10568,1359936000
1933,10699,1359936000
1933,11050,1369094400
1933,10711,1373846400
1933,11396,1382918400
1933,11499,1383004800
1934,4060,1306281600
1934,3131,1323993600
1934,7985,1400457600
1934,11270,1400457600
1934,11626,1400457600
1934,215,1400544000
1934,7477,1400544000
1934,10153,1400544000
1935,2132,1391040000
1935,1976,1391731200
1935,2117,1391731200
1936,2114,1392681600
1936,11222,1394496000
1936,11256,1394496000
1937,2182,1379635200
1937,1592,1404691200
1937,1933,1404691200
1937,2215,1404691200
1937,9520,1404691200
1937,10655,1404691200
1938,2360,1357689600
1938,5240,1358640000
1938,832,1395792000
1938,992,1395792000
1938,5243,1395792000
1939,3809,1253232000
1939,5416,1286409600
1939,4526,1311292800
1939,5041,1312848000
1939,771,1318636800
1939,2295,1344211200
1940,181,1339977600
1940,2758,1339977600
1940,5095,1339977600
1940,6737,1339977600
1940,7470,1345852800
1940,8516,1352678400
1940,331,1358812800
1940,2236,1358812800
1940,2238,1358812800
1940,2852,1358812800
1940,4688,1358812800
1940,7291,1367712000
1941,4984,1358640000
1941,9011,1358640000
1941,9947,1367366400
1941,3603,1370908800
1942,1313,1330560000
1942,1242,1362096000
1942,9327,1374278400
1943,2284,1391385600
1943,4336,1391644800
1943,5867,1402531200
1943,6980,1402531200
1943,8199,1402531200
1944,3063,1332720000
1944,5427,1332720000
1944,7863,1332720000
1944,8773,1332720000
1944,8806,1343606400
1945,2661,1308960000
1945,1752,1309392000
1945,6899,1309392000
1946,141,1361491200
1946,1115,1361491200
1946,2860,1361491200
1947,7876,1346716800
1947,7879,1346716800
1947,3546,1346803200
1947,2140,1351814400
1947,8083,1351814400
1947,9963,1351814400
1947,2326,1367452800
1947,5926,1372809600
1947,993,1372896000
1947,5790,1374019200
1947,2867,1374278400
1947,487,1375056000
1947,884,1375056000
1947,5788,1379462400
1947,5794,1379808000
1947,8054,1379808000
1947,10466,1380326400
1947,5787,1387584000
1948,5446,1309910400
1948,7043,1349308800
1948,1205,1351123200
1948,7919,1351987200
1948,8804,1351987200
1948,985,1358380800
1948,696,1365206400
1948,2794,1365206400
1948,3527,1365206400
1948,8006,1365206400
1948,2182,1367625600
1948,2184,1367625600
1948,3753,1367625600
1948,9709,1372204800
1948,9723,1373500800
1948,4861,1374451200
1948,40,1375574400
1948,1917,1381708800
1948,286,1389398400
1948,9013,1389398400
1948,9727,1389398400
1948,567,1391817600
1948,5794,1392076800
1948,6419,1392076800
1949,2110,1306713600
1949,2171,1314489600
1949,7047,1317945600
1949,5384,1333670400
1949,8044,1369440000
1950,4077,1256083200
1950,7271,1297296000
1950,6784,1300665600
1950,6786,1303084800
1950,406,1303257600
1950,404,1327708800
1951,3619,1379289600
1951,455,1387411200
1951,1612,1387411200
1951,9812,1387411200
1951,6454,1389830400
1952,2248,1371686400
1952,4179,1371686400
1952,5007,1371686400
1952,6723,1371686400
1952,7633,1371686400
1953,2741,1405555200
1953,7009,1405555200
1953,10275,1405555200
1954,10945,1365292800
1954,331,1379808000
1954,5143,1380931200
1954,8575,1381536000
1954,2218,1381795200
1954,6677,1381968000
1954,8932,1381968000
1954,1749,1382227200
1954,2796,1382227200
1954,5822,1382313600
1954,9002,1393459200
1955,706,1366416000
1955,2528,1366416000
1955,2749,1366416000
1956,4152,1273536000
1956,1647,1340323200
1956,6434,1365465600
1957,9595,1339286400
1957,917,1356307200
1957,3701,1361750400
1957,6448,1362787200
1957,181,1366243200
1957,11374,1377475200
1957,3298,1391990400
1957,11805,1399507200
1958,408,1186704000
1958,1262,1229558400
1958,8557,1326326400
1958,11160,1369785600
1958,10895,1376956800
1959,277,1404432000
1959,5053,1404432000
1959,5263,1404432000
1960,399,1318550400
1960,1025,1318550400
1960,1106,1318550400
1960,1424,1318550400
1961,3908,1373414400
1961,7684,1373414400
1961,11094,1375833600
1961,7571,1385942400
1961,6435,1386460800
1962,4760,1353283200
1962,4507,1355961600
1962,10101,1355961600
1962,4846,1359504000
1962,5209,1359504000
1962,553,1363737600
1963,11231,1381881600
1963,498,1382400000
1963,164,1389312000
1963,461,1389312000
1964,7746,1352592000
1964,3877,1357516800
1964,6903,1357516800
1965,3237,1394668800
1965,5194,1394668800
1965,5371,1394668800
1965,5523,1394668800
1965,8569,1394668800
1965,8887,1394668800
1965,8895,1394668800
1966,2794,1373068800
1966,4894,1373068800
1966,8247,1373068800
1966,1051,1393545600
1966,1423,1393545600
1967,2084,1353715200
1967,3106,1353715200
1967,1935,1354492800
1967,3890,1357344000
1968,1960,1315353600
1968,8074,1320278400
1968,9593,1338249600
1968,9594,1338595200
1968,2616,1348704000
1968,10896,1366416000
1968,4484,1368662400
1968,5090,1369267200
1968,11765,1393459200
1968,11776,1393459200
1968,11898,1395360000
1969,3941,1375228800
1969,6772,1375228800
1969,8059,1375228800
1969,9683,1375228800
1969,556,1381104000
1969,7532,1381104000
1969,8545,1381104000
1969,8824,1381104000
1969,9781,1381104000
1969,10163,1381104000
1970,3304,1372982400
1970,6912,1385683200
1970,6502,1388620800
1971,5321,1382400000
1971,5710,1382400000
1971,274,1399766400
1971,822,1399766400
1971,1775,1399766400
1971,5021,1399766400
1971,5165,1399766400
1971,9855,1399766400
1971,9972,1399766400
1971,10348,1399766400
1972,4150,1306454400
1972,7681,1330646400
1972,9778,1360281600
1973,5826,1328227200
1973,7216,1328227200
1973,149,1401580800
1974,1787,1357430400
1974,6310,1362528000
1974,2513,1363564800
1974,2801,1363564800
1974,7993,1363564800
1974,10383,1363651200
1974,7804,1366070400
1974,7537,1384646400
1974,11194,1384646400
1974,9495,1388102400
1974,840,1395014400
1974,7097,1395014400
1974,5522,1395100800
1974,7134,1397174400
1974,6350,1403049600
1974,6037,1403136000
1975,161,1369353600
1975,1647,1369353600
1975,2272,1369353600
1975,4520,1369353600
1976,5006,1392508800
1976,6277,1392508800
1976,3521,1394323200
1976,5682,1394323200
1977,3304,1367193600
1977,6442,1367193600
1977,1556,1369699200
1978,8507,1359504000
1978,5156,1365811200
1978,10015,1365811200
1978,258,1383868800
1979,3447,1353369600
1979,9308,1353369600
1979,9309,1353369600
1979,9310,1353369600
1980,4652,1259884800
1980,8730,1337817600
1980,3715,1359676800
1981,10390,1357430400
1981,10560,1357603200
1981,8558,1358380800
1981,11529,1394496000
1981,11585,1394496000
1982,2300,1194739200
1982,2337,1199923200
1982,2420,1213833600
1982,1450,1215993600
1982,3556,1221264000
1982,3230,1229040000
1982,4025,1231545600
1982,844,1232236800
1982,4271,1238371200
1982,2068,1242864000
1982,4651,1258588800
1982,5895,1282780800
1982,6435,1295481600
1982,8783,1329868800
